id,name,est_diameter_min,est_diameter_max,orbiting_body,sentry_object,absolute_magnitude,hazardous
54248453,(2022 DY1),0.006895329,0.015418424,Earth,False,27.93,False
54257607,(2022 EZ6),0.053034072,0.118587791,Earth,False,23.5,False
2613910,613910 (2007 WB5),0.400456158,0.895447192,Earth,False,19.11,False
3070749,(2001 DZ76),0.023150212,0.051765448,Earth,False,25.3,False
3177208,(2004 FK2),0.036690614,0.082042707,Earth,False,24.3,False
3766588,(2017 BS),0.033462237,0.074823838,Earth,False,24.5,False
2068372,68372 (2001 PM9),0.470494961,1.052058716,Earth,False,18.76,True
2138359,138359 (2000 GX127),0.664591797,1.486072436,Earth,False,18.01,False
2139047,139047 (2001 EB16),0.921626549,2.060819612,Earth,False,17.3,False
2203217,203217 (2001 FX9),0.497227313,1.111834072,Earth,False,18.64,False
3005973,(1995 CR),0.116025908,0.259441818,Earth,False,21.8,True
3483800,(2009 YF),0.030517923,0.068240151,Earth,False,24.7,False
54265631,(2022 FQ1),0.022623249,0.050587123,Earth,False,25.35,False
2001620,1620 Geographos (1951 RA),2.272767323,5.082062231,Earth,False,15.34,True
2138971,138971 (2001 CB21),0.523064176,1.169607054,Earth,False,18.53,True
3383667,(2007 RF1),0.016016034,0.03581294,Earth,False,26.1,False
3626687,(2013 CW87),0.018388867,0.041118757,Earth,False,25.8,False
3743903,(2016 CU246),0.013321557,0.029787906,Earth,False,26.5,False
3799805,(2018 EF1),0.038419789,0.08590926,Earth,False,24.2,False
54073338,(2020 TK7),0.003151773,0.007047579,Earth,False,29.63,False
54138707,(2021 HZ),0.022415838,0.050123337,Earth,False,25.37,False
2326354,326354 (2000 SJ344),0.076657557,0.171411509,Earth,False,22.7,False
3132126,(2002 PB),0.211132445,0.472106499,Earth,False,20.5,False
3661368,(2014 CY4),0.227276732,0.508206223,Earth,False,20.34,True
3770141,(2017 DR37),0.110803882,0.247765013,Earth,False,21.9,False
3830858,(2018 SJ1),0.02658,0.059434687,Earth,False,25.0,False
3837917,(2019 AM13),0.105816886,0.23661375,Earth,False,22.0,False
2023548,23548 (1994 EF2),1.015207872,2.270073813,Earth,False,17.09,False
2322756,322756 (2001 CK32),0.389542616,0.87104377,Earth,False,19.17,False
3069758,(2001 CP36),0.048367649,0.108153351,Earth,False,23.7,False
3548085,(2010 TK19),0.027832677,0.062235757,Earth,False,24.9,False
3595924,(2012 BT1),0.008801465,0.019680675,Earth,False,27.4,False
3627059,(2013 DF),0.031956189,0.07145621,Earth,False,24.6,False
3781644,(2017 SN10),0.019255508,0.043056624,Earth,False,25.7,False
54105994,(2021 AX6),0.011131533,0.024890864,Earth,False,26.89,False
54110047,(2021 BS3),0.04814542,0.107656431,Earth,False,23.71,False
2469513,469513 (2003 QR79),0.175612319,0.392681082,Earth,False,20.9,False
3273968,(2005 ER95),0.022108281,0.049435619,Earth,False,25.4,False
3713273,(2015 EG7),0.008801465,0.019680675,Earth,False,27.4,False
3771642,(2017 FJ3),0.002783268,0.006223576,Earth,False,29.9,False
3836051,(2018 VA2),0.010105434,0.022596438,Earth,False,27.1,False
54005659,(2020 DO3),0.008405334,0.018794898,Earth,False,27.5,False
54248044,(2022 DL),0.032251876,0.072117386,Earth,False,24.58,False
2162421,162421 (2000 ET70),0.56306039,1.259041307,Earth,False,18.37,True
2205388,205388 (2001 DV8),0.201629919,0.450858206,Earth,False,20.6,False
3703545,(2015 AJ44),0.092162655,0.206081961,Earth,False,22.3,False
3769811,(2017 DP34),0.038419789,0.08590926,Earth,False,24.2,False
3797896,(2018 AO18),0.152951935,0.342010925,Earth,False,21.2,False
3838839,(2019 DQ),0.011602591,0.025944182,Earth,False,26.8,False
3986745,(2020 BF1),0.015295194,0.034201093,Earth,False,26.2,False
54185134,(2021 PD10),0.108281678,0.242125192,Earth,False,21.95,False
2136874,136874 (1998 FH74),1.805323256,4.036825521,Earth,False,15.84,False
2276770,276770 (2004 HC),0.278326768,0.622357573,Earth,False,19.9,False
3557784,(2011 BX59),0.031956189,0.07145621,Earth,False,24.6,False
3558388,(2011 EH17),0.031956189,0.07145621,Earth,False,24.6,False
3627115,(2013 DL1),0.160160338,0.358129403,Earth,False,21.1,False
3769881,(2017 DV35),0.009650615,0.021579431,Earth,False,27.2,False
3869331,(2019 SB6),0.011602591,0.025944182,Earth,False,26.8,False
3892280,(2019 VV),0.022832579,0.0510552,Earth,False,25.33,False
54104895,(2020 XK7),0.334622375,0.748238376,Earth,False,19.5,True
54245582,(2022 CQ2),0.027961147,0.062523025,Earth,False,24.89,False
2023187,23187 (2000 PN9),1.669379118,3.732845188,Earth,False,16.01,True
2325102,325102 (2008 EY5),0.253837029,0.567596853,Earth,False,20.1,False
3248670,(2004 NK8),0.053034072,0.118587791,Earth,False,23.5,False
3557844,(2011 DW),0.076657557,0.171411509,Earth,False,22.7,False
3692560,(2014 TU),0.025383703,0.056759685,Earth,False,25.1,False
3770278,(2017 DB109),0.211132445,0.472106499,Earth,False,20.5,False
3827572,(2018 RL4),0.069912523,0.156329154,Earth,False,22.9,False
3840687,(2019 FQ),0.010105434,0.022596438,Earth,False,27.1,False
54051343,(2020 QO4),0.1034082,0.231227764,Earth,False,22.05,False
54132120,(2010 PC73),0.101054342,0.225964377,Earth,False,22.1,False
2026379,26379 (1999 HZ1),0.667659414,1.492931834,Earth,False,18.0,False
2029075,29075 (1950 DA),0.930154254,2.079888141,Earth,False,17.28,True
2364136,364136 (2006 CJ),0.246919266,0.552128263,Earth,False,20.16,True
2426082,426082 (2012 DG31),0.257368254,0.575492912,Earth,False,20.07,False
3402365,(2008 CD71),0.31228777,0.698296683,Earth,False,19.65,False
3827304,(2018 RR1),0.002658,0.005943469,Earth,False,30.0,False
3905989,(2019 XE1),0.305179233,0.682401509,Earth,False,19.7,True
3991582,(2020 BB16),0.231502122,0.517654482,Earth,False,20.3,False
54016782,(2020 HM7),0.018388867,0.041118757,Earth,False,25.8,False
54131354,(2021 EU3),0.009650615,0.021579431,Earth,False,27.2,False
54139088,(2021 GM26),0.019078972,0.042661879,Earth,False,25.72,False
54192219,(2021 RK2),0.050880923,0.113773201,Earth,False,23.59,False
2138127,138127 (2000 EE14),1.001278698,2.238927233,Earth,False,17.12,True
2164202,164202 (2004 EW),0.183888672,0.411187571,Earth,False,20.8,True
2385252,385252 (2001 EB18),0.350392641,0.783501764,Earth,False,19.4,True
3070541,(2001 EC),0.494942761,1.106725658,Earth,False,18.65,True
3378868,(2007 ML13),0.253837029,0.567596853,Earth,False,20.1,False
3404525,(2008 EJ),0.259749653,0.580817882,Earth,False,20.05,False
3458970,(2009 HE60),0.020162992,0.045085821,Earth,False,25.6,False
3672459,(2014 KG39),0.02658,0.059434687,Earth,False,25.0,False
3745584,(2016 DX30),0.013321557,0.029787906,Earth,False,26.5,False
54017434,(2020 LC1),0.201629919,0.450858206,Earth,False,20.6,False
54106739,(2021 AF8),0.24019003,0.537081235,Earth,False,20.22,True
54143561,(2021 JV1),0.138852907,0.310484539,Earth,False,21.41,False
54217983,(2021 VT7),0.116025908,0.259441818,Earth,False,21.8,False
2613763,613763 (2007 ML13),0.236894499,0.529712204,Earth,False,20.25,False
2162361,162361 (2000 AF6),0.249203981,0.557237043,Earth,False,20.14,True
3253644,(2004 SB1),0.22108281,0.494356193,Earth,False,20.4,False
3368404,(2007 DD),0.017561232,0.039268108,Earth,False,25.9,False
3710219,(2015 CH13),0.005064715,0.011325046,Earth,False,28.6,False
3976542,(2020 AY1),0.024241248,0.054205079,Earth,False,25.2,False
2022753,22753 (1998 WT),0.770113926,1.722027088,Earth,False,17.69,True
2098943,98943 (2001 CC21),0.46190746,1.032856481,Earth,False,18.8,False
2162567,162567 (2000 RW37),0.269497646,0.602615057,Earth,False,19.97,True
3257201,(2004 UR),0.063760979,0.142573883,Earth,False,23.1,False
3989317,(2020 BF14),0.466181437,1.042413384,Earth,False,18.78,True
54017563,(2020 MA1),0.022108281,0.049435619,Earth,False,25.4,False
54220008,(2021 VH19),0.087610262,0.1959025,Earth,False,22.41,False
54248971,(2022 EO1),0.079534394,0.177844312,Earth,False,22.62,False
2424965,424965 (2009 AM15),0.466181437,1.042413384,Earth,False,18.78,False
3404530,(2008 EP),0.038419789,0.08590926,Earth,False,24.2,False
3556963,(2011 CA4),0.010105434,0.022596438,Earth,False,27.1,False
3766132,(2016 YP4),0.010581689,0.023661375,Earth,False,27.0,False
3771014,(2017 EU2),0.023150212,0.051765448,Earth,False,25.3,False
2285838,285838 (2001 FA1),0.718712133,1.607089186,Earth,False,17.84,False
2302010,302010 (2000 SH8),0.483676488,1.081533507,Earth,False,18.7,False
3170238,(2003 YN1),0.027832677,0.062235757,Earth,False,24.9,False
3177198,(2004 FD),0.069912523,0.156329154,Earth,False,22.9,False
3321667,(2006 CT10),0.152951935,0.342010925,Earth,False,21.2,True
3607504,(2012 PZ17),0.012149404,0.027166893,Earth,False,26.7,False
3663464,(2014 EU),0.007665756,0.017141151,Earth,False,27.7,False
3736807,(2015 YA),0.008801465,0.019680675,Earth,False,27.4,False
54244776,(2022 BJ8),0.313729225,0.701519874,Earth,False,19.64,False
2483656,483656 (2005 ES70),0.047049496,0.105205872,Earth,False,23.76,False
2497117,497117 (2004 FU4),0.597798714,1.336718562,Earth,False,18.24,True
2514571,514571 (1996 RY3),0.22108281,0.494356193,Earth,False,20.4,False
3137845,(2002 TA67),0.073207399,0.163696721,Earth,False,22.8,False
3351832,(2006 UB17),0.014606796,0.03266179,Earth,False,26.3,False
3730802,(2015 TT238),0.031956189,0.07145621,Earth,False,24.6,False
3756788,(2016 PN),0.231502122,0.517654482,Earth,False,20.3,False
3767152,(2017 BF30),0.038419789,0.08590926,Earth,False,24.2,False
3773755,(2017 GO4),0.02658,0.059434687,Earth,False,25.0,False
3799830,(2018 ES1),0.011602591,0.025944182,Earth,False,26.8,False
2020429,20429 (1998 YN1),0.749126183,1.675097069,Earth,False,17.75,False
2494880,494880 (2008 SQ7),0.287445144,0.642746882,Earth,False,19.83,False
3092225,(1999 LJ1),0.096506147,0.215794305,Earth,False,22.2,False
3566530,(2011 KF9),0.175612319,0.392681082,Earth,False,20.9,False
3673977,(2014 MA18),0.021113245,0.04721065,Earth,False,25.5,False
3739701,(2016 AO131),0.036354232,0.081290534,Earth,False,24.32,False
3799269,(2018 CX1),0.246919266,0.552128263,Earth,False,20.16,False
3951324,(2019 YD3),0.017561232,0.039268108,Earth,False,25.9,False
54075550,(2020 UF2),0.116025908,0.259441818,Earth,False,21.8,True
54192748,(2021 RS2),0.002262325,0.005058712,Earth,False,30.35,False
3468430,(2009 SZ99),0.334622375,0.748238376,Earth,False,19.5,False
3745111,(2016 EJ27),0.023150212,0.051765448,Earth,False,25.3,False
3758927,(2016 RN1),0.163890952,0.366471308,Earth,False,21.05,True
3780786,(2017 QY2),0.139493823,0.311917671,Earth,False,21.4,False
3836853,(2018 XR2),0.008405334,0.018794898,Earth,False,27.5,False
3843340,(2019 OM),0.080270317,0.179489885,Earth,False,22.6,False
54016236,(2020 FS1),0.160160338,0.358129403,Earth,False,21.1,False
54075584,(2020 TW8),0.009216266,0.020608196,Earth,False,27.3,False
54095181,(2020 WZ4),0.035690693,0.079806815,Earth,False,24.36,False
54110070,(2021 CH1),0.031956189,0.07145621,Earth,False,24.6,False
2333755,333755 (2010 VC1),0.360209346,0.805452583,Earth,False,19.34,False
2485823,485823 (2012 DF61),0.200703514,0.448786701,Earth,False,20.61,False
2515639,515639 (2014 MK27),0.133215567,0.297879063,Earth,False,21.5,False
3389195,(2007 UW1),0.076657557,0.171411509,Earth,False,22.7,False
3600563,(2012 EO3),0.066765941,0.149293183,Earth,False,23.0,False
3728903,(2015 TK),0.110803882,0.247765013,Earth,False,21.9,False
3799802,(2018 EC1),0.015295194,0.034201093,Earth,False,26.2,False
3841900,(2019 JD7),0.11131533,0.248908644,Earth,False,21.89,False
54194350,(2021 RZ5),0.019344387,0.043255365,Earth,False,25.69,False
2497232,497232 (2005 EF),0.194336768,0.434550225,Earth,False,20.68,False
3368294,(2007 DA),0.088014652,0.196806745,Earth,False,22.4,False
3404526,(2008 EL),0.096506147,0.215794305,Earth,False,22.2,False
3601677,(2012 FX35),0.018220277,0.040741778,Earth,False,25.82,False
3647013,(2013 QP48),0.00732074,0.016369672,Earth,False,27.8,False
3745032,(2016 EH1),0.080270317,0.179489885,Earth,False,22.6,False
3761271,(2016 US4),0.035039264,0.078350176,Earth,False,24.4,False
3838791,(2017 CH36),0.127219879,0.284472297,Earth,False,21.6,False
54016922,(2020 HW9),0.40230458,0.899580388,Earth,False,19.1,False
54073370,(2020 UX),0.001572371,0.003515928,Earth,False,31.14,False
54235541,(2022 AK2),0.015295194,0.034201093,Earth,False,26.2,False
3404126,(2008 DX),0.048367649,0.108153351,Earth,False,23.7,False
3715435,(2015 FA341),0.036690614,0.082042707,Earth,False,24.3,False
3843512,(2019 PO1),0.00732074,0.016369672,Earth,False,27.8,False
3843822,(2019 RC2),0.08405334,0.187948982,Earth,False,22.5,False
54049824,(2020 OM5),0.361871997,0.809170384,Earth,False,19.33,False
54178150,(2021 OH2),0.025855621,0.057814927,Earth,False,25.06,False
54217965,(2021 VP6),0.129585073,0.289761031,Earth,False,21.56,False
3774006,(2017 HX),0.038419789,0.08590926,Earth,False,24.2,False
54006021,(2020 DP4),0.024241248,0.054205079,Earth,False,25.2,False
54205438,(2021 TQ6),0.022108281,0.049435619,Earth,False,25.4,False
54207058,(2021 TJ10),0.004251625,0.009506923,Earth,False,28.98,False
54218588,(2021 VZ8),0.006202332,0.013868835,Earth,False,28.16,False
54016226,(2020 FK1),0.008801465,0.019680675,Earth,False,27.4,False
3515381,(2010 GM23),0.028877193,0.064571367,Earth,False,24.82,False
3840701,(2019 FZ),0.139493823,0.311917671,Earth,False,21.4,True
54016333,(2020 FT3),0.063760979,0.142573883,Earth,False,23.1,False
3072196,(2001 ED18),0.033462237,0.074823838,Earth,False,24.5,False
3263234,(2004 XK),0.016770846,0.037500752,Earth,False,26.0,False
3648875,(2013 TF6),0.123752784,0.276719637,Earth,False,21.66,False
3663954,(2014 EH45),0.073207399,0.163696721,Earth,False,22.8,False
3669250,(2014 HD124),0.305179233,0.682401509,Earth,False,19.7,False
3781708,(2017 RO17),0.016016034,0.03581294,Earth,False,26.1,False
3802033,(2018 FZ2),0.036690614,0.082042707,Earth,False,24.3,False
2380818,380818 (2005 YV128),0.195233786,0.436556017,Earth,False,20.67,False
3588013,(2011 WL2),0.192555078,0.430566244,Earth,False,20.7,True
3602525,(2012 GA5),0.038419789,0.08590926,Earth,False,24.2,False
3709252,(2015 BE513),0.105816886,0.23661375,Earth,False,22.0,False
3802002,(2018 FU1),0.011602591,0.025944182,Earth,False,26.8,False
3838913,(2019 EM1),0.092162655,0.206081961,Earth,False,22.3,False
54016321,(2020 FJ3),0.04411182,0.098637028,Earth,False,23.9,False
2549948,549948 (2011 WL2),0.192555078,0.430566244,Earth,False,20.7,True
54262978,(2022 FN),0.011709948,0.02618424,Earth,False,26.78,False
2018736,18736 (1998 NU),1.724070324,3.855138443,Earth,False,15.94,False
2304293,304293 (2006 SQ78),0.472666667,1.056914799,Earth,False,18.75,False
2340666,340666 (2006 RO36),0.728710415,1.629446024,Earth,False,17.81,False
2524471,524471 (2002 JW15),0.22108281,0.494356193,Earth,False,20.4,False
3430307,(2008 TA4),0.025383703,0.056759685,Earth,False,25.1,False
3560058,(2011 FT2),0.046190746,0.103285648,Earth,False,23.8,False
3666783,(2014 FO47),0.232570688,0.520043867,Earth,False,20.29,True
3781897,(2017 SL16),0.01740023,0.038908096,Earth,False,25.92,False
3841622,(2019 HP3),0.019255508,0.043056624,Earth,False,25.7,False
2088254,88254 (2001 FM129),0.763053479,1.706239449,Earth,False,17.71,True
2528807,528807 (2009 BL71),0.101054342,0.225964377,Earth,False,22.1,False
3358223,(2006 VY2),0.076657557,0.171411509,Earth,False,22.7,False
3370167,(2007 EF),0.139493823,0.311917671,Earth,False,21.4,True
3449591,(2009 EP2),0.127219879,0.284472297,Earth,False,21.6,True
3512283,(2010 FS),0.038419789,0.08590926,Earth,False,24.2,False
3713285,(2015 FB),0.015295194,0.034201093,Earth,False,26.2,False
3732114,(2015 UG51),0.018388867,0.041118757,Earth,False,25.8,False
3789079,(2017 UR51),0.08405334,0.187948982,Earth,False,22.5,False
54139319,(2021 HP2),0.008680705,0.019410646,Earth,False,27.43,False
2613726,613726 (2007 EF),0.143401924,0.320656449,Earth,False,21.34,True
2225312,225312 (1996 XB27),0.121494041,0.271668934,Earth,False,21.7,False
2510529,510529 (2012 EY11),0.121494041,0.271668934,Earth,False,21.7,True
3071767,(2001 FC58),0.22108281,0.494356193,Earth,False,20.4,True
3117468,(2002 FT6),0.080270317,0.179489885,Earth,False,22.6,False
3704156,(2015 BG4),0.013949382,0.031191767,Earth,False,26.4,False
3733933,(2015 VH65),0.007665756,0.017141151,Earth,False,27.7,False
2612343,612343 (2002 FT6),0.078082728,0.174598287,Earth,False,22.66,False
2139211,139211 (2001 GN2),0.692715614,1.548959201,Earth,False,17.92,True
3117460,(2002 FT5),0.128989683,0.2884297,Earth,False,21.57,False
3134264,(2002 RR25),0.160899605,0.359782453,Earth,False,21.09,False
3710558,(2015 CA40),0.031956189,0.07145621,Earth,False,24.6,False
3750672,(2016 GE135),0.066153828,0.147924455,Earth,False,23.02,False
3759349,(2016 RQ33),0.360209346,0.805452583,Earth,False,19.34,False
3763102,(2016 UB107),0.024241248,0.054205079,Earth,False,25.2,False
54217195,(2021 VR4),0.01344482,0.03006353,Earth,False,26.48,False
2612443,612443 (2002 RR25),0.160899605,0.359782453,Earth,False,21.09,False
2162825,162825 (2001 BO61),0.655473256,1.465682758,Earth,False,18.04,True
2163697,163697 (2003 EF54),0.2658,0.594346868,Earth,False,20.0,True
3071762,(2001 EC16),0.092162655,0.206081961,Earth,False,22.3,False
3072273,(2001 FR85),0.029144391,0.065168838,Earth,False,24.8,False
3400310,(2008 BX2),0.050647146,0.113250461,Earth,False,23.6,False
3617076,(2012 VC26),0.004836765,0.010815335,Earth,False,28.7,False
3690391,(2014 ST223),0.008027032,0.017948989,Earth,False,27.6,False
3729281,(2015 TC25),0.003602094,0.008054526,Earth,False,29.34,False
3763337,(2016 VX1),0.02658,0.059434687,Earth,False,25.0,False
3773762,(2017 GU4),0.069912523,0.156329154,Earth,False,22.9,False
3802067,(2018 FB4),0.008405334,0.018794898,Earth,False,27.5,False
3802401,(2018 GQ),0.055533491,0.124176661,Earth,False,23.4,False
54016806,(2020 HT7),0.011080388,0.024776501,Earth,False,26.9,False
54073371,(2020 UY),0.004212646,0.009419763,Earth,False,29.0,False
54250323,(2022 CL12),0.065849878,0.147244804,Earth,False,23.03,False
2417655,417655 (2006 YF13),0.275775053,0.616651765,Earth,False,19.92,False
2529951,529951 (2010 UD),0.167708462,0.375007522,Earth,False,21.0,True
3345307,(2006 SK134),0.483676488,1.081533507,Earth,False,18.7,False
3513745,(2010 FL48),0.096506147,0.215794305,Earth,False,22.2,False
3549696,(2010 UP),0.030517923,0.068240151,Earth,False,24.7,False
3714553,(2015 FT118),0.201629919,0.450858206,Earth,False,20.6,True
54265887,(2022 FY2),0.034718022,0.077631858,Earth,False,24.42,False
2613512,613512 (2006 SK134),0.481454197,1.076564312,Earth,False,18.71,False
2162873,162873 (2001 FB7),0.421264611,0.941976306,Earth,False,19.0,False
3092293,(2001 FP32),0.055789822,0.124749835,Earth,False,23.39,False
3137738,(2002 TA60),0.192555078,0.430566244,Earth,False,20.7,False
3426410,(2008 QV11),0.143401924,0.320656449,Earth,False,21.34,False
3727349,(2015 RA83),0.22108281,0.494356193,Earth,False,20.4,False
3752569,(2016 HF19),0.013321557,0.029787906,Earth,False,26.5,False
3762166,(2016 UE57),0.013949382,0.031191767,Earth,False,26.4,False
3831218,(2018 TD2),0.013321557,0.029787906,Earth,False,26.5,False
3842879,(2019 LD5),0.055533491,0.124176661,Earth,False,23.4,False
3843361,(2019 OK1),0.038419789,0.08590926,Earth,False,24.2,False
3893865,(2019 XS),0.044725477,0.100009206,Earth,False,23.87,False
3989096,(2020 BO5),0.16926025,0.378477424,Earth,False,20.98,False
54131326,(2021 EJ3),0.007595476,0.016984,Earth,False,27.72,False
2350751,350751 (2002 AW),0.182202771,0.407417781,Earth,False,20.82,True
2401885,401885 (2001 RV17),0.213086029,0.476474847,Earth,False,20.48,False
2474231,474231 (2001 HZ7),0.2658,0.594346868,Earth,False,20.0,True
3092292,(2001 FE7),0.055533491,0.124176661,Earth,False,23.4,False
