,id,miss_distance,name,est_diameter_min,est_diameter_max,relative_velocity,orbiting_body,sentry_object,absolute_magnitude,hazardous,year
243,2054690,63731393.53,54690 (2001 EB),0.832827346,1.862258558,62721.15468,Earth,False,17.52,False,4690
244,2055408,31456550.47,55408 (2001 TC2),0.46190746,1.032856481,66600.68756,Earth,False,18.8,False,5408
245,2055532,64168370.32,55532 (2001 WG2),1.638909515,3.664713084,125015.2147,Earth,False,16.05,False,5532
246,2065674,47617386.91,65674 (1988 SM),0.589596608,1.318378096,47866.9547,Earth,False,18.27,False,5674
247,2065679,22375194.66,65679 (1989 UQ),0.340843469,0.762149166,21520.48839,Earth,False,19.46,True,5679
248,2065690,12643201.03,65690 (1991 DG),0.407901194,0.912094798,31979.83066,Earth,False,19.07,True,5690
249,2065706,69978628.26,65706 (1992 NA),1.332155667,2.978790628,71569.20307,Earth,False,16.5,False,5706
250,2065717,7080784.724,65717 (1993 BX3),0.18817199,0.42076536,12976.86602,Earth,False,20.75,True,5717
251,2065733,15455220.68,65733 (1993 PC),0.56306039,1.259041307,42885.57958,Earth,False,18.37,False,5733
252,2065803,7183323.711,65803 Didymos (1996 GT),0.646479826,1.445572836,21643.89322,Earth,False,18.07,True,5803
253,2065909,7512183.662,65909 (1998 FH12),0.363542322,0.812905344,66038.33941,Earth,False,19.32,True,5909
254,2065996,32498755.18,65996 (1998 MX5),0.552783379,1.236061213,37892.16423,Earth,False,18.41,False,5996
255,2066008,28044364.48,66008 (1998 QH2),1.661709017,3.715694322,125805.2028,Earth,False,16.02,False,6008
256,2066063,13782050.2,66063 (1998 RO1),0.715409951,1.599705282,86438.72904,Earth,False,17.85,False,6063
257,2066146,11104781.13,66146 (1998 TU3),3.408434689,7.621491661,47204.11451,Earth,False,14.46,False,6146
258,2066251,41283801.03,66251 (1999 GJ2),1.019893859,2.280551998,21004.66053,Earth,False,17.08,False,6251
259,2066253,30649039.15,66253 (1999 GT3),0.555334912,1.241766613,103158.9067,Earth,False,18.4,False,6253
260,2066272,61318521.83,66272 (1999 JW6),0.987540639,2.208207999,89003.79685,Earth,False,17.15,False,6272
261,2066391,4836856.571,66391 Moshup (1999 KW4),1.278070988,2.85785361,73688.18585,Earth,False,16.59,True,6391
262,2066400,10401004.49,66400 (1999 LT7),0.368599699,0.824213984,55907.71329,Earth,False,19.29,False,6400
263,2066407,21983570.58,66407 (1999 LQ28),0.429096504,0.959488953,40984.87068,Earth,False,18.96,False,6407
264,2066959,39522080.47,66959 (1999 XO35),1.260535197,2.818642388,47210.98269,Earth,False,16.62,False,6959
265,2067381,11796474.17,67381 (2000 OL8),0.291443905,0.651688382,55586.82236,Earth,False,19.8,True,7381
266,2067399,61665188.07,67399 (2000 PJ6),0.555334912,1.241766613,80597.54876,Earth,False,18.4,False,7399
267,2068031,40484419.57,68031 (2000 YK29),0.628861456,1.406176963,28678.49993,Earth,False,18.13,False,8031
268,2068063,42680071.66,68063 (2000 YJ66),2.111324448,4.721064988,11482.25601,Earth,False,15.5,False,8063
269,2068216,3766666.919,68216 (2001 CV26),1.260535197,2.818642388,44330.61762,Earth,False,16.62,True,8216
270,2068267,13655879.04,68267 (2001 EA16),1.133848361,2.535362011,88128.6374,Earth,False,16.85,False,8267
271,2068278,39987030.25,68278 (2001 FC7),0.552783379,1.236061213,7059.594737,Earth,False,18.41,False,8278
272,2068346,11903451.82,68346 (2001 KZ66),1.160259082,2.594418179,43865.76701,Earth,False,16.8,True,8346
273,2068347,3653069.118,68347 (2001 KB67),0.280902094,0.628116177,48019.80484,Earth,False,19.88,True,8347
274,2068348,61909638.38,68348 (2001 LO7),3.720103103,8.318403423,94904.49829,Earth,False,14.27,False,8348
275,2068350,62338172.59,68350 (2001 MK3),1.661709017,3.715694322,54634.0694,Earth,False,16.02,False,8350
276,2068359,44438841.06,68359 (2001 OZ13),0.699125232,1.563291544,19429.94512,Earth,False,17.9,False,8359
277,2068372,17339206.36,68372 (2001 PM9),0.470494961,1.052058716,28486.94669,Earth,False,18.76,True,8372
278,2068548,41656589.6,68548 (2001 XR31),1.209358264,2.704207287,69309.2936,Earth,False,16.71,True,8548
279,2068950,13201352.56,68950 (2002 QF15),1.420872067,3.17716653,64203.8481,Earth,False,16.36,True,8950
280,2069230,7157012.617,69230 Hermes (1937 UB),0.836671502,1.870854353,60891.21815,Earth,False,17.51,True,9230
281,2085182,59192889.51,85182 (1991 AQ),1.024601475,2.291078547,133569.0448,Earth,False,17.07,True,5182
282,2085184,22439761.82,85184 (1991 JG1),0.545198907,1.219101818,62341.20384,Earth,False,18.44,False,5184
283,2085236,14873841.78,85236 (1993 KH),0.483676488,1.081533507,48332.72085,Earth,False,18.7,True,5236
284,2085275,17143305.57,85275 (1994 LY),1.420872067,3.17716653,39136.92503,Earth,False,16.36,False,5275
285,2085585,5654672.133,85585 Mjolnir (1998 FG2),0.127219879,0.284472297,35076.42694,Earth,False,21.6,True,5585
286,2085628,57470005.82,85628 (1998 KV2),0.943093989,2.108822268,54877.99181,Earth,False,17.25,False,5628
287,2085640,9617485.661,85640 (1998 OX4),0.160160338,0.358129403,41331.91438,Earth,False,21.1,True,5640
288,2085709,46922265.01,85709 (1998 SG36),1.780553292,3.981438198,49253.89382,Earth,False,15.87,False,5709
289,2085713,28395938.05,85713 (1998 SS49),1.979497587,4.426291165,83165.67574,Earth,False,15.64,True,5713
290,2085770,17251213.37,85770 (1998 UP1),0.219055911,0.489823908,64700.73513,Earth,False,20.42,False,5770
291,2085774,9803331.843,85774 (1998 UT18),0.407901194,0.912094798,39416.61351,Earth,False,19.07,True,5774
292,2085804,58734110.33,85804 (1998 WQ5),2.180494405,4.875733714,53125.40777,Earth,False,15.43,False,5804
293,2085818,42260519.64,85818 (1998 XM4),2.101623793,4.699373665,112526.1197,Earth,False,15.51,False,5818
294,2085839,53378550.31,85839 (1998 YO4),1.31994239,2.951480911,13256.32061,Earth,False,16.52,False,5839
295,2085867,42077656.35,85867 (1999 BY9),0.63760979,1.425738833,882.9631796,Earth,False,18.1,False,5867
296,2085938,8773319.915,85938 (1999 DJ4),0.506471459,1.132504611,32651.8377,Earth,False,18.6,True,5938
297,2085953,18988921.08,85953 (1999 FK21),0.606114923,1.355314169,62854.71145,Earth,False,18.21,False,5953
298,2085989,7243888.11,85989 (1999 JD6),1.02933082,2.301653685,73169.51165,Earth,False,17.06,True,5989
299,2085990,4847913.619,85990 (1999 JV6),0.234722638,0.524855773,34639.17437,Earth,False,20.27,True,5990
300,2086039,46248776.7,86039 (1999 NC43),1.708263953,3.819794322,88447.71645,Earth,False,15.96,True,6039
301,2086067,74115873.25,86067 (1999 RM28),1.35692229,3.034170481,67205.79042,Earth,False,16.46,False,6067
302,2086324,55061019.41,86324 (1999 WA2),1.890405519,4.227075246,63879.42674,Earth,False,15.74,False,6324
303,2086326,47181382.61,86326 (1999 WK13),0.904804968,2.023205415,71012.4995,Earth,False,17.34,False,6326
304,2086450,25829009.8,86450 (2000 CK33),0.555334912,1.241766613,64398.32742,Earth,False,18.4,False,6450
305,2086666,25263899.46,86666 (2000 FL10),1.108038821,2.477650126,58647.03625,Earth,False,16.9,False,6666
306,2086667,28850496.25,86667 (2000 FO10),0.817626533,1.828268509,68570.7717,Earth,False,17.56,False,6667
307,2086819,49036128.69,86819 (2000 GK137),0.852226387,1.905636132,68098.4737,Earth,False,17.47,True,6819
308,2086829,31051032.49,86829 (2000 GR146),1.756123185,3.926810818,60638.83905,Earth,False,15.9,False,6829
309,2086878,16218684.63,86878 (2000 HD24),0.780827278,1.745982871,73578.96056,Earth,False,17.66,False,6878
310,2087024,14980596.05,87024 (2000 JS66),0.490405098,1.096579137,30852.77399,Earth,False,18.67,False,7024
311,2087025,52970560.82,87025 (2000 JT66),0.620233153,1.386883492,79604.51131,Earth,False,18.16,False,7025
312,2087309,31855290.58,87309 (2000 QP),0.806408277,1.803183725,65853.15292,Earth,False,17.59,False,7309
313,2087684,40079862.43,87684 (2000 SY2),1.608996045,3.597824532,56634.52708,Earth,False,16.09,True,7684
314,2088188,37229350.82,88188 (2000 XH44),1.63137941,3.647875257,22768.72297,Earth,False,16.06,False,8188
315,2088213,27110605.03,88213 (2001 AF2),0.350392641,0.783501764,76700.53186,Earth,False,19.4,False,8213
316,2088254,13033976.4,88254 (2001 FM129),0.763053479,1.706239449,80945.09404,Earth,False,17.71,True,8254
317,2088263,56182893.93,88263 (2001 KQ1),1.970402621,4.405954204,74178.26123,Earth,False,15.65,False,8263
318,2088264,39969253.55,88264 (2001 KN20),1.034081995,2.312277636,36389.89484,Earth,False,17.05,False,8264
319,2088710,32654099.6,88710 (2001 SL9),0.802703167,1.794898848,52789.42023,Earth,False,17.6,False,8710
320,2088959,52098517.63,88959 (2001 TZ44),0.896509666,2.004656557,103359.6144,Earth,False,17.36,False,8959
321,2089136,4263369.322,89136 (2001 US16),0.242412481,0.542050786,14759.56983,Earth,False,20.2,True,9136
322,2089355,69969423.71,89355 (2001 VS78),1.85590173,4.149922428,37072.19188,Earth,False,15.78,False,9355
323,2089830,63503026.12,89830 (2002 CE),2.682594171,5.998462923,101571.1764,Earth,False,14.98,True,9830
324,2089958,28363624.22,89958 (2002 LY45),0.96506147,2.157943048,109383.3957,Earth,False,17.2,True,9958
325,2089959,61007797.14,89959 (2002 NT7),1.369477737,3.062245314,82802.4649,Earth,False,16.44,True,9959
326,2090075,21632814.89,90075 (2002 VU94),2.231284644,4.989304142,39444.04908,Earth,False,15.38,True,0075
327,2090147,28188892.74,90147 (2002 YK14),0.578835258,1.294314984,58092.82607,Earth,False,18.31,False,0147
328,2090367,23704237.14,90367 (2003 LC5),0.725362295,1.621959399,48805.74291,Earth,False,17.82,False,0367
329,2090373,51269619.1,90373 (2003 SZ219),0.497227313,1.111834072,19064.41303,Earth,False,18.64,False,0373
330,2090403,6349805.669,90403 (2003 YE45),0.752583993,1.682828966,46028.69123,Earth,False,17.74,True,0403
331,2090416,11704102.96,90416 (2003 YK118),0.506471459,1.132504611,36779.10608,Earth,False,18.6,True,0416
332,2096189,56676264.22,96189 Pygmalion (1991 NT3),1.369477737,3.062245314,24094.63121,Earth,False,16.44,False,6189
333,2096315,17626698.84,96315 (1997 AP10),1.072889455,2.399053753,70856.95405,Earth,False,16.97,False,6315
334,2096536,68309443.25,96536 (1998 SO10),2.121069879,4.742856434,132669.3424,Earth,False,15.49,False,6536
335,2096590,17916710.45,96590 (1998 XB),1.434019235,3.20656449,39678.80707,Earth,False,16.34,False,6590
336,2096631,43954917.91,96631 (1999 FP59),0.63760979,1.425738833,2701.253407,Earth,False,18.1,False,6631
337,2096744,69187067.68,96744 (1999 OW3),2.861244538,6.397937287,122196.0528,Earth,False,14.84,False,6744
338,2097725,42283492.92,97725 (2000 GB147),0.479242116,1.071617948,34707.38217,Earth,False,18.72,False,7725
339,2098943,12770148.72,98943 (2001 CC21),0.46190746,1.032856481,26911.17128,Earth,False,18.8,False,8943
340,2099248,27735706.6,99248 (2001 KY66),1.313877806,2.937920088,33007.77289,Earth,False,16.53,True,9248
341,2099799,19770501.24,99799 (2002 LJ3),0.56306039,1.259041307,14690.87816,Earth,False,18.37,False,9799
342,2099907,23213087.05,99907 (1989 VA),0.689532875,1.54184238,63637.65657,Earth,False,17.93,False,9907
343,2099935,39630617.72,99935 (2002 AV4),1.565146436,3.499773826,51401.32494,Earth,False,16.15,False,9935
344,2099942,14418818.59,99942 Apophis (2004 MN4),0.404161533,0.903732663,29612.82915,Earth,False,19.09,True,9942
345,2100004,50615878.1,100004 (1983 VA),1.344481952,3.006353038,78633.21875,Earth,False,16.48,False,00004
346,2100085,6025774.767,100085 (1992 UY4),0.732073989,1.636967205,37765.77243,Earth,False,17.8,True,00085
347,2100926,29878909.93,100926 (1998 MQ),1.243240006,2.779969165,48098.53585,Earth,False,16.65,False,00926
348,2101869,22144021.13,101869 (1999 MM),0.384197891,0.859092601,49574.51632,Earth,False,19.2,True,01869
349,2101873,68803213.73,101873 (1999 NC5),1.401376972,3.133574171,88431.92459,Earth,False,16.39,False,01873
350,2101955,4956237.138,101955 Bennu (1999 RQ36),0.241298697,0.539560289,24638.06251,Earth,False,20.21,True,01955
351,2102873,50262610.48,102873 (1999 WK11),0.844413128,1.888165155,35793.46296,Earth,False,17.49,False,02873
352,2103067,41705069.41,103067 (1999 XA143),1.160259082,2.594418179,88241.71002,Earth,False,16.8,True,03067
353,2105140,58772332.47,105140 (2000 NL10),1.890405519,4.227075246,129888.648,Earth,False,15.74,False,05140
354,2105141,37224560.72,105141 (2000 NF11),0.40230458,0.899580388,30975.94977,Earth,False,19.1,False,05141
355,2106538,58238702.29,106538 (2000 WK63),1.480999721,3.31161605,121598.2549,Earth,False,16.27,False,06538
356,2106589,23960205.46,106589 (2000 WN107),1.669379118,3.732845188,60189.87836,Earth,False,16.01,False,06589
357,2108519,24140694.94,108519 (2001 LF),0.712122941,1.592355304,31827.49749,Earth,False,17.86,False,08519
358,2108906,28843064.62,108906 (2001 PL9),0.715409951,1.599705282,54727.15625,Earth,False,17.85,False,08906
359,2112221,69569728.2,112221 (2002 KH4),2.053784995,4.59240286,112372.3679,Earth,False,15.56,False,12221
360,2115052,59177606.5,115052 (2003 RD6),0.856160085,1.914432149,59167.0082,Earth,False,17.46,False,15052
361,2136564,28982367.7,136564 (1977 VA),0.406027058,0.907904103,17110.84472,Earth,False,19.08,False,36564
362,2136582,44014609.27,136582 (1992 BA),0.286124454,0.639793729,21258.21467,Earth,False,19.84,False,36582
363,2136617,2518800.999,136617 (1994 CC),0.77366861,1.729975604,30193.69086,Earth,False,17.68,True,36617
364,2136635,48446132.49,136635 (1994 VA1),0.398616229,0.891332986,11176.68907,Earth,False,19.12,False,36635
365,2136770,14393531.46,136770 (1996 PC1),0.2053785,0.459240286,57819.88246,Earth,False,20.56,False,36770
366,2136793,30726173.9,136793 (1997 AQ18),0.58150704,1.30028927,50859.85817,Earth,False,18.3,False,36793
367,2136795,6156642.879,136795 Tatsunokingo (1997 BQ),0.617383441,1.380511341,42034.04347,Earth,False,18.17,True,36795
368,2136818,16933095.22,136818 Selqet (1997 MW1),0.425162524,0.950692305,38603.03073,Earth,False,18.98,False,36818
369,2136839,41650050.63,136839 (1997 WT22),0.46190746,1.032856481,42549.84926,Earth,False,18.8,False,36839
370,2136849,4356620.526,136849 (1998 CS1),0.766575574,1.714115092,66804.34628,Earth,False,17.7,True,36849
371,2136874,38520640.32,136874 (1998 FH74),1.805323256,4.036825521,127074.1313,Earth,False,15.84,False,36874
372,2136897,49090554.01,136897 (1998 HJ41),0.530340723,1.185877909,73938.09156,Earth,False,18.5,False,36897
373,2136900,16198644.53,136900 (1998 HL49),0.876102615,1.959025002,66246.77484,Earth,False,17.41,False,36900
374,2136923,51645103.11,136923 (1998 JH2),1.453968429,3.251172245,20383.96741,Earth,False,16.31,False,36923
375,2136993,11021962.99,136993 (1998 ST49),0.742258153,1.659739687,59870.63358,Earth,False,17.77,False,36993
376,2137032,9431988.416,137032 (1998 UO1),1.295850727,2.897610314,101128.3899,Earth,False,16.56,False,37032
377,2137044,61107055.37,137044 (1998 UC50),1.254743564,2.805691903,7294.502258,Earth,False,16.63,False,37044
378,2137052,38928506.7,137052 Tjelvar (1998 VO33),1.024601475,2.291078547,95231.61641,Earth,False,17.07,False,37052
379,2137062,29178698.21,137062 (1998 WM),1.248978541,2.792800919,55034.23765,Earth,False,16.64,False,37062
380,2137064,37675494.94,137064 (1998 WP5),0.443154309,0.99092316,36478.90621,Earth,False,18.89,False,37064
381,2137078,47857892.96,137078 (1998 XZ4),1.38852907,3.10484539,75526.64917,Earth,False,16.41,False,37078
382,2137084,66432265.64,137084 (1998 XS16),1.338304618,2.992540101,64024.21624,Earth,False,16.49,False,37084
383,2137099,59544915.03,137099 (1998 YW3),0.578835258,1.294314984,59742.1067,Earth,False,18.31,False,37099
384,2137108,41863853.36,137108 (1999 AN10),0.65246163,1.458948557,77986.03555,Earth,False,18.05,True,37108
385,2137120,26458296.92,137120 (1999 BJ8),0.614546821,1.374168468,53581.72604,Earth,False,18.18,True,37120
386,2137125,58146936.39,137125 (1999 CT3),0.483676488,1.081533507,59957.42952,Earth,False,18.7,False,37125
387,2137126,9481803.206,137126 (1999 CF9),0.661538275,1.479244553,68100.26753,Earth,False,18.02,True,37126
388,2137158,31678442.5,137158 (1999 FB),0.695913044,1.556108872,72643.79053,Earth,False,17.91,False,37158
389,2137170,26407539.41,137170 (1999 HF1),3.195618867,7.145621017,64027.30686,Earth,False,14.6,False,37170
390,2137175,17913549.88,137175 (1999 JA11),0.565659358,1.264852778,46710.20102,Earth,False,18.36,False,37175
391,2137199,31629376.62,137199 (1999 KX4),1.072889455,2.399053753,41400.1795,Earth,False,16.97,False,37199
392,2137427,62169493.55,137427 (1999 TF211),2.457847746,5.495914639,105547.3695,Earth,False,15.17,True,37427
393,2137671,29789875.94,137671 (1999 XP35),0.513517179,1.148259319,40126.74153,Earth,False,18.57,False,37671
394,2137799,51065830.96,137799 (1999 YB),0.513517179,1.148259319,13708.14099,Earth,False,18.57,False,37799
395,2137802,68780605.63,137802 (1999 YT),1.034081995,2.312277636,61521.84711,Earth,False,17.05,False,37802
396,2137805,18887699.45,137805 (1999 YK5),1.198270801,2.679414966,72749.58955,Earth,False,16.73,False,37805
397,2137924,17085977.9,137924 (2000 BD19),0.852226387,1.905636132,124486.1298,Earth,False,17.47,False,37924
398,2137925,58860308.55,137925 (2000 BJ19),1.594244681,3.564839479,105998.6945,Earth,False,16.11,False,37925
399,2138095,18854701.84,138095 (2000 DK79),1.692602495,3.784774237,119167.6555,Earth,False,15.98,False,38095
400,2138127,24629677.15,138127 (2000 EE14),1.001278698,2.238927233,54152.17974,Earth,False,17.12,True,38127
401,2138155,66630360.14,138155 (2000 ES70),0.95182033,2.12833496,46036.64476,Earth,False,17.23,False,38155
402,2138175,12289566.4,138175 (2000 EE104),0.223128464,0.498930414,26750.05419,Earth,False,20.38,True,38175
403,2138258,10888253.5,138258 (2000 GD2),0.40230458,0.899580388,62313.10541,Earth,False,19.1,False,38258
404,2138325,55552135.66,138325 (2000 GO82),1.176399894,2.630510131,99207.74573,Earth,False,16.77,False,38325
405,2138359,39241073.39,138359 (2000 GX127),0.664591797,1.486072436,58272.18504,Earth,False,18.01,False,38359
406,2138404,9975149.126,138404 (2000 HA24),0.356906927,0.79806815,25649.17147,Earth,False,19.36,True,38404
407,2138524,19153466.9,138524 (2000 OJ8),1.214940408,2.716689341,37294.41761,Earth,False,16.7,True,38524
408,2138727,17037901.71,138727 (2000 SU180),0.421264611,0.941976306,63851.11398,Earth,False,19.0,True,38727
409,2138846,28988168.21,138846 (2000 VJ61),1.669379118,3.732845188,47105.35144,Earth,False,16.01,False,38846
410,2138847,26064685.96,138847 (2000 VE62),1.024601475,2.291078547,42502.09408,Earth,False,17.07,False,38847
411,2138852,18833294.13,138852 (2000 WN10),0.228325794,0.510551996,49618.92156,Earth,False,20.33,False,38852
412,2138859,21546784.19,138859 (2000 WN63),0.42320908,0.946324271,58911.99347,Earth,False,18.99,False,38859
413,2138877,15862069.69,138877 (2000 XG47),1.332155667,2.978790628,60072.44969,Earth,False,16.5,False,38877
414,2138883,35114655.21,138883 (2000 YL29),1.128638801,2.523713081,41688.35707,Earth,False,16.86,False,38883
415,2138893,26713776.98,138893 (2000 YH66),0.6259721,1.399716167,101290.9809,Earth,False,18.14,False,38893
416,2138911,35648634.56,138911 (2001 AE2),0.375452479,0.839537266,6571.201932,Earth,False,19.25,False,38911
417,2138925,31683405.38,138925 (2001 AU43),1.677084622,3.750075218,129231.4874,Earth,False,16.0,False,38925
418,2138937,32300661.45,138937 (2001 BK16),0.784431412,1.754041962,87391.64563,Earth,False,17.65,False,38937
419,2138947,27178391.44,138947 (2001 BA40),0.457672667,1.023387195,36901.43093,Earth,False,18.82,False,38947
420,2138971,4911060.301,138971 (2001 CB21),0.523064176,1.169607054,43260.8802,Earth,False,18.53,True,38971
